ann_id,wine_type,normalized,optimizer,hidden_layer_1_nodes,hidden_layer_1_activation,hidden_layer_2_nodes,hidden_layer_2_activation,train_mae,validation_mae,test_mae,train_pc,validation_pc,test_pc
45,white,True,nadam,6,sigmoid,6,sigmoid,0.5828049834450437,0.5930373544341947,0.5793297973390981,0.5169952413324269,0.5132924335378323,0.5214723926380368
45,red,True,nadam,6,sigmoid,6,sigmoid,0.4926602390297221,0.49308300618105716,0.4880313045971025,0.5850622406639004,0.5817610062893082,0.5899053627760252
46,white,False,nadam,12,sigmoid,12,sigmoid,0.5600236916039607,0.5876568202348331,0.5706376346829967,0.5278721957851802,0.49897750511247446,0.50920245398773
46,red,False,nadam,12,sigmoid,12,sigmoid,0.5750298425864382,0.5622803460127153,0.5436134955108354,0.491701244813278,0.4937106918238994,0.5173501577287066
46,white,True,nadam,12,sigmoid,12,sigmoid,0.5836584168498327,0.5941974499961837,0.5808318797308487,0.5190346702923182,0.5112474437627812,0.5214723926380368
46,red,True,nadam,12,sigmoid,12,sigmoid,0.49375424988536915,0.49276396013655754,0.4882998947841512,0.5871369294605809,0.5849056603773585,0.5930599369085173
47,white,False,nadam,24,sigmoid,24,sigmoid,0.5637217529123126,0.5924241099133326,0.5711872209556751,0.5190346702923182,0.4938650306748466,0.5194274028629857
47,red,False,nadam,24,sigmoid,24,sigmoid,0.4837984264638909,0.4934568810013105,0.4657979553054184,0.6161825726141079,0.5786163522012578,0.6277602523659306
47,white,True,nadam,24,sigmoid,24,sigmoid,0.5836357930174982,0.5944747683460727,0.5816969891023538,0.5227736233854521,0.5122699386503068,0.5194274028629857
47,red,True,nadam,24,sigmoid,24,sigmoid,0.49567889079018745,0.49811089413720855,0.4915586495625108,0.58298755186722,0.5754716981132075,0.5993690851735016
48,white,False,nadam,48,sigmoid,48,sigmoid,0.5572928226699155,0.5905282899645939,0.5680319841166459,0.5418082936777702,0.5020449897750511,0.5173824130879345
48,red,False,nadam,48,sigmoid,48,sigmoid,0.4754659021543764,0.4962522961058707,0.4746256107787605,0.6099585062240664,0.5849056603773585,0.5993690851735016
48,white,True,nadam,48,sigmoid,48,sigmoid,0.5838717311357333,0.5944614210499333,0.5818995561580229,0.5231135282121007,0.5122699386503068,0.5214723926380368
48,red,True,nadam,48,sigmoid,48,sigmoid,0.4984739341181838,0.4994158939745441,0.49117265815614525,0.5809128630705395,0.5723270440251572,0.5930599369085173
49,white,False,nadam,96,sigmoid,96,sigmoid,0.5532405460715537,0.5876051597068647,0.5724125795812939,0.548606390210741,0.5010224948875256,0.5173824130879345
49,red,False,nadam,96,sigmoid,96,sigmoid,0.4707286543371272,0.4902824943170607,0.4718775260335639,0.6213692946058091,0.5691823899371069,0.6246056782334385
49,white,True,nadam,96,sigmoid,96,sigmoid,0.5827689606020193,0.5944778295138619,0.5818338301527963,0.521414004078858,0.5102249488752556,0.5153374233128835
49,red,True,nadam,96,sigmoid,96,sigmoid,0.49900128633649515,0.5022738129837708,0.4913845348057311,0.5726141078838174,0.5660377358490566,0.5899053627760252
50,white,False,rmsprop,6,sigmoid,6,sigmoid,0.6072597234610552,0.6118692113334172,0.6080494473073136,0.46532970768184906,0.45807770961145194,0.4652351738241309
50,red,False,rmsprop,6,sigmoid,6,sigmoid,0.6608775448502346,0.6541475724874053,0.6530649564243641,0.3983402489626556,0.39937106918238996,0.40063091482649843
50,white,True,rmsprop,6,sigmoid,6,sigmoid,0.5829697263070631,0.5935871035531011,0.5796146275807013,0.5173351461590755,0.5122699386503068,0.5224948875255624
50,red,True,rmsprop,6,sigmoid,6,sigmoid,0.48987770525746327,0.4924683195989837,0.48835255896631474,0.5860995850622407,0.5817610062893082,0.5899053627760252
51,white,False,rmsprop,12,sigmoid,12,sigmoid,0.6121594477964047,0.6110333435862099,0.6132147102511978,0.45955132562882395,0.4601226993865031,0.4550102249488753
51,red,False,rmsprop,12,sigmoid,12,sigmoid,0.5689197323628976,0.5673389254875902,0.5414408795089,0.5072614107883817,0.4968553459119497,0.5205047318611987
51,white,True,rmsprop,12,sigmoid,12,sigmoid,0.5835156938318166,0.5938127633252758,0.5812102319760313,0.5186947654656696,0.5132924335378323,0.5194274028629857
51,red,True,rmsprop,12,sigmoid,12,sigmoid,0.49855029236726245,0.4977362260878461,0.4911694451461455,0.58298755186722,0.5817610062893082,0.5899053627760252
52,white,False,rmsprop,24,sigmoid,24,sigmoid,0.5670698043199561,0.5954333850942506,0.5738217586876181,0.518354860639021,0.4948875255623722,0.5081799591002045
52,red,False,rmsprop,24,sigmoid,24,sigmoid,0.5792066294127974,0.5538265945026709,0.5443606857997761,0.4948132780082988,0.5220125786163522,0.5173501577287066
52,white,True,rmsprop,24,sigmoid,24,sigmoid,0.5841215922668789,0.5946831057164322,0.5819166813403794,0.5224337185588035,0.5143149284253579,0.5173824130879345
52,red,True,rmsprop,24,sigmoid,24,sigmoid,0.49993051335030075,0.5008301569980645,0.4911358694924917,0.5767634854771784,0.5691823899371069,0.5772870662460567
53,white,False,rmsprop,48,sigmoid,48,sigmoid,0.5618849497599961,0.5935567302937887,0.5770151885740596,0.5370496261046906,0.5010224948875256,0.5153374233128835
53,red,False,rmsprop,48,sigmoid,48,sigmoid,0.49739563489850624,0.5009421222614792,0.47347955824072807,0.5943983402489627,0.5849056603773585,0.5993690851735016
53,white,True,rmsprop,48,sigmoid,48,sigmoid,0.5836501403538894,0.5943967128336308,0.5819962200211601,0.5258327668252889,0.5153374233128835,0.5214723926380368
53,red,True,rmsprop,48,sigmoid,48,sigmoid,0.5014702086626741,0.5020045919238396,0.4926069061086757,0.5757261410788381,0.5723270440251572,0.5772870662460567
54,white,False,rmsprop,96,sigmoid,96,sigmoid,0.5670453342428667,0.5941157582347378,0.5786917253505964,0.5169952413324269,0.5,0.5051124744376279
54,red,False,rmsprop,96,sigmoid,96,sigmoid,0.5017937963434275,0.5028117482767165,0.4863914841733144,0.5871369294605809,0.5786163522012578,0.6088328075709779
54,white,True,rmsprop,96,sigmoid,96,sigmoid,0.5841835861219021,0.5952376943911999,0.5823515651172412,0.5248130523453433,0.5102249488752556,0.5204498977505112
54,red,True,rmsprop,96,sigmoid,96,sigmoid,0.4991761530088686,0.5017500418537068,0.49177028403297207,0.5778008298755186,0.5723270440251572,0.5930599369085173
55,white,False,sgd,6,sigmoid,6,sigmoid,0.618566995247297,0.6184424071711753,0.623921855583269,0.45887151597552683,0.46319018404907975,0.45194274028629855
55,red,False,sgd,6,sigmoid,6,sigmoid,0.6609688591660305,0.6546504782430781,0.6535146680164037,0.3983402489626556,0.39937106918238996,0.40063091482649843
55,white,True,sgd,6,sigmoid,6,sigmoid,0.5831534928970804,0.5945980368460126,0.5832180216268528,0.5268524813052345,0.4938650306748466,0.5122699386503068
55,red,True,sgd,6,sigmoid,6,sigmoid,0.49564584112760934,0.497183103981258,0.49138924902545916,0.5840248962655602,0.5943396226415094,0.580441640378549
56,white,False,sgd,12,sigmoid,12,sigmoid,0.6202897801843328,0.6181460216732845,0.6213039015943531,0.45513256288239295,0.4570552147239264,0.450920245398773
56,red,False,sgd,12,sigmoid,12,sigmoid,0.5744146321324392,0.5620378938111119,0.5393883497557054,0.4979253112033195,0.4937106918238994,0.5299684542586751
56,white,True,sgd,12,sigmoid,12,sigmoid,0.5824715710269764,0.5950376453575181,0.583009639400646,0.5299116247450714,0.5010224948875256,0.5143149284253579
56,red,True,sgd,12,sigmoid,12,sigmoid,0.495909851616349,0.4991672938724734,0.4916524300439877,0.5798755186721992,0.5880503144654088,0.5772870662460567
57,white,False,sgd,24,sigmoid,24,sigmoid,0.6294512970766837,0.628502862341321,0.6279178777355358,0.44901427600271926,0.4488752556237219,0.4488752556237219
57,red,False,sgd,24,sigmoid,24,sigmoid,0.5767413956495736,0.5653530831606883,0.5467194262363181,0.48858921161825725,0.49056603773584906,0.5141955835962145
57,white,True,sgd,24,sigmoid,24,sigmoid,0.5828026861337315,0.5956751763942539,0.5831364151890293,0.5251529571719918,0.49795501022494887,0.5143149284253579
57,red,True,sgd,24,sigmoid,24,sigmoid,0.49862505835616244,0.4987910918469699,0.491650688159353,0.5757261410788381,0.5880503144654088,0.5772870662460567
58,white,False,sgd,48,sigmoid,48,sigmoid,0.6150386197319004,0.6184996915009856,0.6186068842991241,0.46091094493541807,0.4652351738241309,0.45296523517382414
58,red,False,sgd,48,sigmoid,48,sigmoid,0.5744166497867632,0.5675365549963225,0.5450067715689964,0.49896265560165975,0.4811320754716981,0.5173501577287066
58,white,True,sgd,48,sigmoid,48,sigmoid,0.5828584324819226,0.5958951404489623,0.5835041834045286,0.5248130523453433,0.49795501022494887,0.5153374233128835
58,red,True,sgd,48,sigmoid,48,sigmoid,0.49704507079856525,0.5024506325991649,0.49015838941941126,0.5809128630705395,0.5943396226415094,0.583596214511041
59,white,False,sgd,96,sigmoid,96,sigmoid,0.6159743021168246,0.6238384866031889,0.6198020191036606,0.45955132562882395,0.4621676891615542,0.4560327198364008
59,red,False,sgd,96,sigmoid,96,sigmoid,0.5822524890860087,0.5691047074659815,0.5497044328635423,0.49377593360995853,0.4811320754716981,0.5205047318611987
59,white,True,sgd,96,sigmoid,96,sigmoid,0.6318278657911911,0.6308876566116551,0.6308791447270867,0.4486743711760707,0.4488752556237219,0.4488752556237219
59,red,True,sgd,96,sigmoid,96,sigmoid,0.5113617805029841,0.5105278147091655,0.5016061078862813,0.5632780082987552,0.5723270440251572,0.5741324921135647
60,white,False,nadam,6,relu,3,relu,0.5808704371034167,0.5977437471807124,0.5818444107695347,0.5312712440516655,0.5051124744376279,0.5255623721881391
60,red,False,nadam,6,relu,3,relu,0.5084506179287226,0.5140867458199555,0.5106109670284043,0.5736514522821576,0.5786163522012578,0.5772870662460567
60,white,True,nadam,6,relu,3,relu,0.563906759732763,0.5891473795494907,0.5707237281682301,0.5407885791978246,0.5020449897750511,0.5265848670756647
60,red,True,nadam,6,relu,3,relu,0.48488254121724994,0.5014238912354475,0.4983717891320069,0.5912863070539419,0.5849056603773585,0.580441640378549
61,white,False,nadam,12,relu,6,relu,0.5642917303711601,0.5922907997981659,0.5722736619976644,0.5445275322909585,0.49693251533742333,0.5051124744376279
61,red,False,nadam,12,relu,6,relu,0.502745690187478,0.5049870524016566,0.5003205729583836,0.5809128630705395,0.5974842767295597,0.583596214511041
61,white,True,nadam,12,relu,6,relu,0.5525875120727,0.5852439115871437,0.5678073229965257,0.553025152957172,0.5112474437627812,0.5184049079754601
61,red,True,nadam,12,relu,6,relu,0.48051910776320333,0.4929190206827608,0.48870405263329153,0.58298755186722,0.5817610062893082,0.6088328075709779
62,white,False,nadam,24,relu,12,relu,0.5624077579425679,0.5908485083004692,0.5726582053248868,0.5513256288239293,0.5153374233128835,0.5122699386503068
62,red,False,nadam,24,relu,12,relu,0.493498971353428,0.508233073372511,0.4945992024539021,0.5964730290456431,0.5880503144654088,0.6151419558359621
62,white,True,nadam,24,relu,12,relu,0.5397466767166521,0.571029494388947,0.5579379116830651,0.5615227736233854,0.5184049079754601,0.532719836400818
62,red,True,nadam,24,relu,12,relu,0.473304810860345,0.489852876783167,0.4727466580243517,0.6130705394190872,0.6069182389937107,0.6151419558359621
63,white,False,nadam,48,relu,24,relu,0.5637388871203953,0.5903432369232178,0.5788010439258412,0.540448674371176,0.5040899795501023,0.5153374233128835
63,red,False,nadam,48,relu,24,relu,0.509705724063256,0.5106141402286554,0.5209756363829604,0.5705394190871369,0.5943396226415094,0.555205047318612
63,white,True,nadam,48,relu,24,relu,0.5163783962267908,0.5662624640942595,0.5510328703375195,0.5853161114887832,0.5296523517382413,0.5439672801635992
63,red,True,nadam,48,relu,24,relu,0.4406899720801357,0.48919261176631135,0.46929004440548294,0.6452282157676349,0.5911949685534591,0.6466876971608833
64,white,False,nadam,96,relu,48,relu,0.5652333810003658,0.5926885224558824,0.5760689049898238,0.539768864717879,0.5102249488752556,0.5071574642126789
64,red,False,nadam,96,relu,48,relu,0.464883475382793,0.4970248675196426,0.4741871018515024,0.6338174273858921,0.6069182389937107,0.637223974763407
64,white,True,nadam,96,relu,48,relu,0.49872067556504407,0.5515670486266872,0.5404640053435094,0.592794017675051,0.5398773006134969,0.5501022494887525
64,red,True,nadam,96,relu,48,relu,0.44537664152279927,0.48884672788703964,0.47695768819622436,0.6234439834024896,0.5943396226415094,0.6214511041009464
65,white,False,rmsprop,6,relu,3,relu,0.5683215672592173,0.591820646648758,0.5721016681023658,0.5360299116247451,0.5010224948875256,0.5061349693251533
65,red,False,rmsprop,6,relu,3,relu,0.5153408124733763,0.5219010691972649,0.5008581263785858,0.5892116182572614,0.60062893081761,0.6182965299684543
65,white,True,rmsprop,6,relu,3,relu,0.5780249381049161,0.5925898415423122,0.5794572542537697,0.5278721957851802,0.50920245398773,0.5173824130879345
65,red,True,rmsprop,6,relu,3,relu,0.4953658783584215,0.5032105505841333,0.4987794954317977,0.5778008298755186,0.5880503144654088,0.583596214511041
66,white,False,rmsprop,12,relu,6,relu,0.5757447431721224,0.6021795004667192,0.5799893260245919,0.5380693405846363,0.49897750511247446,0.5143149284253579
66,red,False,rmsprop,12,relu,6,relu,0.4979994371224241,0.5011568489314625,0.5010271237851693,0.6006224066390041,0.6132075471698113,0.6277602523659306
66,white,True,rmsprop,12,relu,6,relu,0.5630250960932873,0.5888713863973482,0.5674929643213628,0.5482664853840925,0.5194274028629857,0.5347648261758691
66,red,True,rmsprop,12,relu,6,relu,0.4961055497410881,0.5036332202407549,0.5010710680146323,0.5840248962655602,0.5911949685534591,0.583596214511041
67,white,False,rmsprop,24,relu,12,relu,0.5831998927831488,0.6109828056733301,0.5914649456312807,0.5207341944255608,0.4815950920245399,0.5051124744376279
67,red,False,rmsprop,24,relu,12,relu,0.5129282429999831,0.5178515746158624,0.5218301496295147,0.5871369294605809,0.6037735849056604,0.5615141955835962
67,white,True,rmsprop,24,relu,12,relu,0.5119170587456688,0.5606040089164531,0.5421026820785428,0.5873555404486743,0.516359918200409,0.5439672801635992
67,red,True,rmsprop,24,relu,12,relu,0.4691403550231111,0.49769548350160225,0.48422793860691205,0.6161825726141079,0.5660377358490566,0.6435331230283912
68,white,False,rmsprop,48,relu,24,relu,0.5806584719652063,0.6045345699372711,0.597342609140283,0.5251529571719918,0.5061349693251533,0.5040899795501023
68,red,False,rmsprop,48,relu,24,relu,0.5253811941107279,0.5425258822411111,0.5184270290170182,0.5705394190871369,0.5723270440251572,0.6056782334384858
68,white,True,rmsprop,48,relu,24,relu,0.5192484266493775,0.5661938375734357,0.5481444382716298,0.580217539089055,0.5337423312883436,0.5368098159509203
68,red,True,rmsprop,48,relu,24,relu,0.4735514425143167,0.5035549889570512,0.4827072898672206,0.6192946058091287,0.559748427672956,0.61198738170347
69,white,False,rmsprop,96,relu,48,relu,0.558387427650934,0.5926441132169072,0.5797645477673271,0.5537049626104691,0.5143149284253579,0.50920245398773
69,red,False,rmsprop,96,relu,48,relu,0.5576195523946612,0.5430161892992895,0.5550154962750263,0.5425311203319502,0.5911949685534591,0.555205047318612
69,white,True,rmsprop,96,relu,48,relu,0.45481091190729717,0.5354517166843688,0.5340080885311821,0.6481985044187627,0.5572597137014315,0.565439672801636
69,red,True,rmsprop,96,relu,48,relu,0.45760274180732824,0.49121548394737,0.47666381059760926,0.6265560165975104,0.5911949685534591,0.6246056782334385
70,white,False,sgd,6,relu,3,relu,0.6332211559277502,0.640297931152375,0.6292280838777194,0.45275322909585314,0.450920245398773,0.4458077709611452
70,red,False,sgd,6,relu,3,relu,0.5699296289459799,0.5500131553074099,0.5667579256773747,0.5414937759336099,0.5691823899371069,0.5615141955835962
70,white,True,sgd,6,relu,3,relu,0.5728110926723415,0.5923940087144848,0.5782292459640035,0.5438477226376615,0.5061349693251533,0.5337423312883436
70,red,True,sgd,6,relu,3,relu,0.4939819663392063,0.502988429939222,0.4992473478949032,0.5881742738589212,0.5943396226415094,0.580441640378549
71,white,False,sgd,12,relu,6,relu,0.6244667850328416,0.6336482224532676,0.6252396438263189,0.4554724677090415,0.4498977505112474,0.4550102249488753
71,red,False,sgd,12,relu,6,relu,0.5667868009246732,0.5392979825817564,0.5473354502055171,0.5394190871369294,0.559748427672956,0.5615141955835962
71,white,True,sgd,12,relu,6,relu,0.5380404395849667,0.5757825238085476,0.5540435972389268,0.5683208701563562,0.5265848670756647,0.5429447852760736
71,red,True,sgd,12,relu,6,relu,0.4921723999917754,0.5119619939312245,0.4959017305344061,0.5840248962655602,0.5849056603773585,0.5899053627760252
72,white,False,sgd,24,relu,12,relu,0.6259949142474207,0.6355958589503127,0.6214366768522984,0.4541128484024473,0.4498977505112474,0.4560327198364008
72,red,False,sgd,24,relu,12,relu,0.5521155506743435,0.5360777243128363,0.5324683911416809,0.5435684647302904,0.5251572327044025,0.5488958990536278
72,white,True,sgd,24,relu,12,relu,0.5437343405834434,0.5810529488483577,0.559333665239299,0.5673011556764106,0.5102249488752556,0.5408997955010225
72,red,True,sgd,24,relu,12,relu,0.481727906282512,0.4972761981892136,0.4898461919477685,0.5975103734439834,0.5974842767295597,0.5993690851735016
73,white,False,sgd,48,relu,24,relu,0.6309008118573052,0.6298899835847882,0.6298807150015802,0.4486743711760707,0.4488752556237219,0.4488752556237219
73,red,False,sgd,48,relu,24,relu,0.5984445162333888,0.5743824895822777,0.5869870366358231,0.5051867219917012,0.559748427672956,0.5078864353312302
73,white,True,sgd,48,relu,24,relu,0.535320749743142,0.5770192009783474,0.5568971668040582,0.5693405846363019,0.5173824130879345,0.5429447852760736
73,red,True,sgd,48,relu,24,relu,0.4886612209541669,0.5019819961403901,0.4931878652482379,0.5912863070539419,0.6037735849056604,0.5899053627760252
74,white,False,sgd,96,relu,48,relu,0.6150088165991165,0.6250611833755711,0.619957041399123,0.460231135282121,0.46319018404907975,0.4539877300613497
74,red,False,sgd,96,relu,48,relu,0.6080526578475826,0.6194624870828113,0.6109233143201762,0.5093360995850622,0.5251572327044025,0.4921135646687697
74,white,True,sgd,96,relu,48,relu,0.5158266102189842,0.566050935620423,0.5437425743095227,0.5822569680489463,0.5357873210633947,0.5419222903885481
74,red,True,sgd,96,relu,48,relu,0.4708124033148358,0.4950635808069001,0.48231843593368773,0.6058091286307054,0.5880503144654088,0.6025236593059937
75,white,False,nadam,6,sigmoid,3,sigmoid,0.6086529772918619,0.6088712361692651,0.6096316515058584,0.4629503738953093,0.4601226993865031,0.4611451942740286
75,red,False,nadam,6,sigmoid,3,sigmoid,0.5702237825670677,0.5621558165400283,0.538031790158726,0.4948132780082988,0.48427672955974843,0.5173501577287066
75,white,True,nadam,6,sigmoid,3,sigmoid,0.5826778312996891,0.5926902023561161,0.5779331627555176,0.5101971447994561,0.5071574642126789,0.516359918200409
75,red,True,nadam,6,sigmoid,3,sigmoid,0.6607739138899997,0.6540950574215103,0.6529821281553443,0.3983402489626556,0.39937106918238996,0.40063091482649843
76,white,False,nadam,12,sigmoid,6,sigmoid,0.6112790289255813,0.6105045843221902,0.6113703489791152,0.46091094493541807,0.4611451942740286,0.4601226993865031
76,red,False,nadam,12,sigmoid,6,sigmoid,0.49112637483232746,0.4888339267586762,0.46548775092284383,0.5850622406639004,0.5754716981132075,0.5993690851735016
76,white,True,nadam,12,sigmoid,6,sigmoid,0.5837947176395833,0.5943375567473274,0.5801465652715453,0.5101971447994561,0.50920245398773,0.5194274028629857
76,red,True,nadam,12,sigmoid,6,sigmoid,0.49363416012886646,0.495968296842755,0.49047993560694747,0.5860995850622407,0.5849056603773585,0.5962145110410094
77,white,False,nadam,24,sigmoid,12,sigmoid,0.5665357606415843,0.5960059692523231,0.5723214232360903,0.5193745751189667,0.4948875255623722,0.5143149284253579
77,red,False,nadam,24,sigmoid,12,sigmoid,0.49170661022059653,0.5035563909782553,0.466516654198102,0.5767634854771784,0.5628930817610063,0.6151419558359621
77,white,True,nadam,24,sigmoid,12,sigmoid,0.5841483888295457,0.5949249496732997,0.580952990030706,0.512576478585996,0.5102249488752556,0.5184049079754601
77,red,True,nadam,24,sigmoid,12,sigmoid,0.49338687059790265,0.4947348060847828,0.4899584276819079,0.5923236514522822,0.5817610062893082,0.5962145110410094
78,white,False,nadam,48,sigmoid,24,sigmoid,0.5578313642906381,0.5916907977472785,0.5711575712406806,0.5292318150917743,0.5020449897750511,0.5122699386503068
78,red,False,nadam,48,sigmoid,24,sigmoid,0.4815788790892763,0.5019053490656726,0.4678016761876055,0.6068464730290456,0.559748427672956,0.5930599369085173
78,white,True,nadam,48,sigmoid,24,sigmoid,0.5839803472495582,0.594315956462868,0.5821424690979877,0.5207341944255608,0.5122699386503068,0.5184049079754601
78,red,True,nadam,48,sigmoid,24,sigmoid,0.49758758436100115,0.4992889773170903,0.492024334447241,0.5798755186721992,0.5754716981132075,0.6025236593059937
79,white,False,nadam,96,sigmoid,48,sigmoid,0.5575694305243579,0.5889251444237363,0.5691297363893629,0.5445275322909585,0.5040899795501023,0.5184049079754601
79,red,False,nadam,96,sigmoid,48,sigmoid,0.47963068643546203,0.48899525891310014,0.4682551212491297,0.6120331950207469,0.5911949685534591,0.6182965299684543
79,white,True,nadam,96,sigmoid,48,sigmoid,0.584846896431545,0.5944537446055188,0.5824717275935448,0.5203942895989123,0.5143149284253579,0.5122699386503068
79,red,True,nadam,96,sigmoid,48,sigmoid,0.49837814970135197,0.5024253572308043,0.4917974833058258,0.5809128630705395,0.5754716981132075,0.6025236593059937
80,white,False,rmsprop,6,sigmoid,3,sigmoid,0.6308989015912458,0.6298882420077646,0.6298969016240906,0.4486743711760707,0.4488752556237219,0.4488752556237219
80,red,False,rmsprop,6,sigmoid,3,sigmoid,0.660824839999567,0.6541248687408255,0.6530319283061223,0.3983402489626556,0.39937106918238996,0.40063091482649843
80,white,True,rmsprop,6,sigmoid,3,sigmoid,0.5822793179673454,0.5925519139732564,0.5783742293258386,0.5180149558123726,0.50920245398773,0.5265848670756647
80,red,True,rmsprop,6,sigmoid,3,sigmoid,0.48795686074806943,0.4920175090525885,0.48882273243804836,0.5840248962655602,0.5911949685534591,0.5930599369085173
81,white,False,rmsprop,12,sigmoid,6,sigmoid,0.5682770873639634,0.5904534109287223,0.573431663961742,0.5084976206662135,0.48568507157464214,0.5020449897750511
81,red,False,rmsprop,12,sigmoid,6,sigmoid,0.49878781613472584,0.49552438094181084,0.4715912469930077,0.5809128630705395,0.5911949685534591,0.580441640378549
81,white,True,rmsprop,12,sigmoid,6,sigmoid,0.6309148227982097,0.6299099736906024,0.629910674319433,0.4486743711760707,0.4488752556237219,0.4488752556237219
81,red,True,rmsprop,12,sigmoid,6,sigmoid,0.4834426601892685,0.4910933311630345,0.4873734723882344,0.5923236514522822,0.5911949685534591,0.5993690851735016
82,white,False,rmsprop,24,sigmoid,12,sigmoid,0.5644726852103207,0.598198217116982,0.5796288222623017,0.5295717199184229,0.5010224948875256,0.5030674846625767
82,red,False,rmsprop,24,sigmoid,12,sigmoid,0.4983970822140389,0.4985005225775377,0.4802819772473645,0.5902489626556017,0.5817610062893082,0.5930599369085173
82,white,True,rmsprop,24,sigmoid,12,sigmoid,0.5830199288965325,0.5940545280530652,0.5807569143962275,0.522093813732155,0.5112474437627812,0.5194274028629857
82,red,True,rmsprop,24,sigmoid,12,sigmoid,0.4883822217521826,0.49265202786187706,0.48959050945679095,0.5871369294605809,0.5849056603773585,0.5930599369085173
83,white,False,rmsprop,48,sigmoid,24,sigmoid,0.5642355168295263,0.5949840197046354,0.5711363290716533,0.5217539089055064,0.4897750511247444,0.5132924335378323
83,red,False,rmsprop,48,sigmoid,24,sigmoid,0.49540869378450003,0.5084588362735772,0.47466942940600665,0.58298755186722,0.5566037735849056,0.5930599369085173
83,white,True,rmsprop,48,sigmoid,24,sigmoid,0.584118828410441,0.5947192982905726,0.5824212169842242,0.5200543847722637,0.5112474437627812,0.516359918200409
83,red,True,rmsprop,48,sigmoid,24,sigmoid,0.49410697286059746,0.49799815363853983,0.49165284370398293,0.5871369294605809,0.5880503144654088,0.5993690851735016
84,white,False,rmsprop,96,sigmoid,48,sigmoid,0.5653103575424464,0.5950689381616978,0.5761866272105274,0.5234534330387491,0.49693251533742333,0.5030674846625767
84,red,False,rmsprop,96,sigmoid,48,sigmoid,0.5062998632177772,0.5065231728103926,0.47994130793430073,0.5715767634854771,0.5849056603773585,0.5993690851735016
84,white,True,rmsprop,96,sigmoid,48,sigmoid,0.5839938779496401,0.5951854424486375,0.5822933929341946,0.5237933378653977,0.5122699386503068,0.5143149284253579
84,red,True,rmsprop,96,sigmoid,48,sigmoid,0.4995228200532589,0.5016465711893525,0.49202084014844444,0.5778008298755186,0.5723270440251572,0.5867507886435331
85,white,False,sgd,6,sigmoid,3,sigmoid,0.615499520285611,0.6125968677622166,0.6177468065835215,0.4554724677090415,0.46421267893660534,0.4539877300613497
85,red,False,sgd,6,sigmoid,3,sigmoid,0.5707339869495249,0.5759677407126756,0.5470064160199571,0.49896265560165975,0.48427672955974843,0.5236593059936908
85,white,True,sgd,6,sigmoid,3,sigmoid,0.5826776825109361,0.5945296711716915,0.5816799248654418,0.5285520054384772,0.5030674846625767,0.516359918200409
85,red,True,sgd,6,sigmoid,3,sigmoid,0.5002441455714436,0.5031364758809408,0.49062213536692717,0.5809128630705395,0.5880503144654088,0.5678233438485805
86,white,False,sgd,12,sigmoid,6,sigmoid,0.6273602628934797,0.6248872548280806,0.6259649697013184,0.4486743711760707,0.4488752556237219,0.4488752556237219
86,red,False,sgd,12,sigmoid,6,sigmoid,0.5728830301910021,0.5638561518687122,0.5457671824313864,0.491701244813278,0.4968553459119497,0.5078864353312302
86,white,True,sgd,12,sigmoid,6,sigmoid,0.5828154328564735,0.5961755097278056,0.5834598229219089,0.5261726716519375,0.5030674846625767,0.523517382413088
86,red,True,sgd,12,sigmoid,6,sigmoid,0.49515784973920135,0.5000680542591983,0.49276425635401006,0.5778008298755186,0.5849056603773585,0.5709779179810726
87,white,False,sgd,24,sigmoid,12,sigmoid,0.6157489359419335,0.6152610291245038,0.6193767608065303,0.45955132562882395,0.467280163599182,0.4560327198364008
87,red,False,sgd,24,sigmoid,12,sigmoid,0.5757792866576262,0.5656566364960101,0.5469789926185968,0.495850622406639,0.4811320754716981,0.5110410094637224
87,white,True,sgd,24,sigmoid,12,sigmoid,0.5827005535141292,0.5955777448622971,0.5836387967770816,0.5244731475186948,0.4948875255623722,0.5153374233128835
87,red,True,sgd,24,sigmoid,12,sigmoid,0.4969582349927594,0.500158132996949,0.49410595427552234,0.5757261410788381,0.5817610062893082,0.580441640378549
88,white,False,sgd,48,sigmoid,24,sigmoid,0.6156332141116393,0.6158484798267575,0.6181129014808951,0.45581237253569,0.46319018404907975,0.4550102249488753
88,red,False,sgd,48,sigmoid,24,sigmoid,0.5823306696048911,0.5635326898322915,0.5518277225434216,0.4896265560165975,0.5188679245283019,0.5141955835962145
88,white,True,sgd,48,sigmoid,24,sigmoid,0.5831274684799682,0.5954179171404225,0.5840090062233081,0.5244731475186948,0.49693251533742333,0.5143149284253579
88,red,True,sgd,48,sigmoid,24,sigmoid,0.497993981689833,0.5008523824079981,0.49174446563239355,0.5757261410788381,0.5880503144654088,0.580441640378549
89,white,False,sgd,96,sigmoid,48,sigmoid,0.6187467964063446,0.6189113940685561,0.6185512240435205,0.4581917063222298,0.46319018404907975,0.45296523517382414
89,red,False,sgd,96,sigmoid,48,sigmoid,0.5724107032000276,0.5610586832154472,0.5427916839671811,0.49688796680497926,0.4779874213836478,0.5236593059936908
89,white,True,sgd,96,sigmoid,48,sigmoid,0.6311960580152852,0.630640794406883,0.6304376442252005,0.4486743711760707,0.4488752556237219,0.4488752556237219
89,red,True,sgd,96,sigmoid,48,sigmoid,0.4970009198327282,0.5036252954471037,0.4918540509341267,0.5798755186721992,0.5880503144654088,0.583596214511041
